{'?': <absl.app.HelpFlag object at 0x7f7827a664d0>,
 'alsologtostderr': <absl.flags._flag.BooleanFlag object at 0x7f78337377d0>,
 'batch_size': <absl.flags._flag.Flag object at 0x7f7827a66110>,
 'beta1': <absl.flags._flag.Flag object at 0x7f7827a5ed50>,
 'c_dim': <absl.flags._flag.Flag object at 0x7f7827a66210>,
 'checkpoint_dir': <absl.flags._flag.Flag object at 0x7f7827a66350>,
 'data_format': <absl.flags._flag.Flag object at 0x7f7827a66290>,
 'datafile': <absl.flags._flag.Flag object at 0x7f7827a5eb90>,
 'dataset': <absl.flags._flag.Flag object at 0x7f7827a5ea10>,
 'df_dim': <absl.flags._flag.Flag object at 0x7f7827a66090>,
 'epoch': <absl.flags._flag.Flag object at 0x7f7827a5ec10>,
 'experiment': <absl.flags._flag.Flag object at 0x7f7827a66410>,
 'flip_labels': <absl.flags._flag.Flag object at 0x7f7827a5edd0>,
 'gf_dim': <absl.flags._flag.Flag object at 0x7f7827a5efd0>,
 'help': <absl.app.HelpFlag object at 0x7f7827a664d0>,
 'helpfull': <absl.app.HelpfullFlag object at 0x7f7827a66550>,
 'helpshort': <absl.app.HelpshortFlag object at 0x7f7827a66510>,
 'helpxml': <absl.app.HelpXMLFlag object at 0x7f7827a66590>,
 'learning_rate': <absl.flags._flag.Flag object at 0x7f7827a5ecd0>,
 'log_dir': <absl.flags._flag.Flag object at 0x7f7833737890>,
 'logtostderr': <absl.flags._flag.BooleanFlag object at 0x7f78337376d0>,
 'nd_layers': <absl.flags._flag.Flag object at 0x7f7827a5eed0>,
 'ng_layers': <absl.flags._flag.Flag object at 0x7f7827a5ef50>,
 'only_check_args': <absl.flags._flag.BooleanFlag object at 0x7f7833737fd0>,
 'op_conversion_fallback_to_while_loop': <absl.flags._flag.BooleanFlag object at 0x7f7831ed7590>,
 'output_size': <absl.flags._flag.Flag object at 0x7f7827a66190>,
 'pdb_post_mortem': <absl.flags._flag.BooleanFlag object at 0x7f783372f690>,
 'profile_file': <absl.flags._flag.Flag object at 0x7f7833737f50>,
 'run_with_pdb': <absl.flags._flag.BooleanFlag object at 0x7f783372cb50>,
 'run_with_profiling': <absl.flags._flag.BooleanFlag object at 0x7f783372f210>,
 'save_every_step': <absl.flags._flag.BooleanFlag object at 0x7f7827a66450>,
 'showprefixforinfo': <absl.flags._flag.BooleanFlag object at 0x7f7833737a90>,
 'stderrthreshold': <absl.logging._StderrthresholdFlag object at 0x7f7833737a10>,
 'test_random_seed': <absl.flags._flag.Flag object at 0x7f7827fdefd0>,
 'test_randomize_ordering_seed': <absl.flags._flag.Flag object at 0x7f7827ff50d0>,
 'test_srcdir': <absl.flags._flag.Flag object at 0x7f7827ff22d0>,
 'test_tmpdir': <absl.flags._flag.Flag object at 0x7f7827ff2410>,
 'transpose_matmul_b': <absl.flags._flag.BooleanFlag object at 0x7f7827a662d0>,
 'use_cprofile_for_profiling': <absl.flags._flag.BooleanFlag object at 0x7f7833737f90>,
 'v': <absl.logging._VerbosityFlag object at 0x7f78337378d0>,
 'verbose': <absl.flags._flag.BooleanFlag object at 0x7f7827a66490>,
 'verbosity': <absl.logging._VerbosityFlag object at 0x7f78337378d0>,
 'xml_output_file': <absl.flags._flag.Flag object at 0x7f7827f8b650>,
 'z_dim': <absl.flags._flag.Flag object at 0x7f7827a5ee50>}
 [*] Reading checkpoints...
 [*] Success to read dcgan.model-epoch-19
Epoch: [20] Step: [   0/ 125] time: 45.6288, d_loss: 0.00000000, g_loss: 3.00746846
Epoch: [25] Step: [  47/ 125] time: 4855.4388, d_loss: 0.00000000, g_loss: 2.62701488
Epoch: [25] Step: [  48/ 125] time: 4862.4368, d_loss: 0.00000000, g_loss: 2.19339800
Epoch: [25] Step: [  49/ 125] time: 4869.6960, d_loss: 0.00000000, g_loss: 1.68572855
Epoch: [25] Step: [  50/ 125] time: 4876.3577, d_loss: 0.00040014, g_loss: 1.42194271
Epoch: [25] Step: [  51/ 125] time: 4883.3767, d_loss: 3.16305828, g_loss: 2.18870258
Epoch: [25] Step: [  52/ 125] time: 4890.2078, d_loss: 0.00502271, g_loss: 1.34756374
Epoch: [25] Step: [  53/ 125] time: 4897.1883, d_loss: 0.00000000, g_loss: 3.21344972
Epoch: [25] Step: [  54/ 125] time: 4903.7238, d_loss: 0.00000000, g_loss: 3.41969943
Epoch: [25] Step: [  55/ 125] time: 4910.4378, d_loss: 0.00000000, g_loss: 3.22310352
Epoch: [25] Step: [  56/ 125] time: 4917.0346, d_loss: 0.00000000, g_loss: 2.96476841
Epoch: [25] Step: [  57/ 125] time: 4923.7476, d_loss: 0.00000000, g_loss: 2.26128006
Epoch: [25] Step: [  58/ 125] time: 4930.6340, d_loss: 0.00014259, g_loss: 2.33210325
Epoch: [25] Step: [  59/ 125] time: 4937.3849, d_loss: 0.00000000, g_loss: 2.43913460
Epoch: [25] Step: [  60/ 125] time: 4944.5905, d_loss: 0.03603533, g_loss: 1.15933728
Epoch: [25] Step: [  61/ 125] time: 4951.6725, d_loss: 0.00141282, g_loss: 1.48442149
Epoch: [25] Step: [  62/ 125] time: 4958.4838, d_loss: 0.00000000, g_loss: 3.02657747
Epoch: [25] Step: [  63/ 125] time: 4965.4799, d_loss: 0.00000000, g_loss: 3.27832747
Epoch: [25] Step: [  64/ 125] time: 4972.3506, d_loss: 0.00000000, g_loss: 3.10150743
Epoch: [25] Step: [  65/ 125] time: 4979.0623, d_loss: 0.00000000, g_loss: 2.76882172
Epoch: [25] Step: [  66/ 125] time: 4985.7682, d_loss: 0.00000000, g_loss: 1.66071832
Epoch: [25] Step: [  67/ 125] time: 4992.9925, d_loss: 0.00000000, g_loss: 2.66443110
Epoch: [25] Step: [  68/ 125] time: 4999.9014, d_loss: 0.00000000, g_loss: 2.45976591
Epoch: [25] Step: [  69/ 125] time: 5006.7293, d_loss: 0.00000000, g_loss: 1.77676964
Epoch: [25] Step: [  70/ 125] time: 5013.7984, d_loss: 0.00000000, g_loss: 2.33715820
Epoch: [25] Step: [  71/ 125] time: 5020.4422, d_loss: 0.00000000, g_loss: 2.24814129
Epoch: [25] Step: [  72/ 125] time: 5027.5752, d_loss: 0.00000000, g_loss: 1.48732328
Epoch: [25] Step: [  73/ 125] time: 5034.7100, d_loss: 0.00000000, g_loss: 2.41500807
Epoch: [25] Step: [  74/ 125] time: 5041.8285, d_loss: 0.00000000, g_loss: 2.42831516
Epoch: [25] Step: [  75/ 125] time: 5048.7870, d_loss: 0.00000000, g_loss: 1.77994490
Epoch: [25] Step: [  76/ 125] time: 5055.8009, d_loss: 0.00000000, g_loss: 2.53542447
Epoch: [25] Step: [  77/ 125] time: 5062.6833, d_loss: 0.00000000, g_loss: 2.69192505
Epoch: [25] Step: [  78/ 125] time: 5070.0576, d_loss: 0.00000000, g_loss: 2.32665253
Epoch: [25] Step: [  79/ 125] time: 5077.1082, d_loss: 0.00000000, g_loss: 2.08735633
Epoch: [25] Step: [  80/ 125] time: 5084.3514, d_loss: 2.32256079, g_loss: 1.29226065
Epoch: [25] Step: [  81/ 125] time: 5091.2354, d_loss: 0.10968534, g_loss: 0.99546528
Epoch: [25] Step: [  82/ 125] time: 5098.2106, d_loss: 0.00731892, g_loss: 1.42267215
Epoch: [25] Step: [  83/ 125] time: 5105.3382, d_loss: 0.02098809, g_loss: 2.69410467
Epoch: [25] Step: [  84/ 125] time: 5112.4587, d_loss: 0.00958027, g_loss: 1.69277799
Epoch: [25] Step: [  85/ 125] time: 5119.7416, d_loss: 0.00000000, g_loss: 4.47747707
Epoch: [25] Step: [  86/ 125] time: 5126.6231, d_loss: 0.00000000, g_loss: 4.43891096
Epoch: [25] Step: [  87/ 125] time: 5133.5002, d_loss: 4.60491371, g_loss: 3.58999705
Epoch: [25] Step: [  88/ 125] time: 5140.4525, d_loss: 0.00000000, g_loss: 3.58985186
Epoch: [25] Step: [  89/ 125] time: 5147.3779, d_loss: 0.00000000, g_loss: 3.41406679
Epoch: [25] Step: [  90/ 125] time: 5154.2996, d_loss: 0.00000000, g_loss: 3.24295092
Epoch: [25] Step: [  91/ 125] time: 5161.5430, d_loss: 0.00000000, g_loss: 3.36467457
Epoch: [25] Step: [  92/ 125] time: 5168.5705, d_loss: 0.00000000, g_loss: 3.25465226
Epoch: [25] Step: [  93/ 125] time: 5176.6217, d_loss: 0.00000000, g_loss: 3.05867958
Epoch: [25] Step: [  94/ 125] time: 5183.6849, d_loss: 0.00000000, g_loss: 3.00303245
Epoch: [25] Step: [  95/ 125] time: 5190.6349, d_loss: 0.00000000, g_loss: 2.99368167
Epoch: [25] Step: [  96/ 125] time: 5198.1707, d_loss: 0.00000000, g_loss: 2.72066331
Epoch: [25] Step: [  97/ 125] time: 5205.5897, d_loss: 0.00113980, g_loss: 2.52068090
Epoch: [25] Step: [  98/ 125] time: 5212.8667, d_loss: 0.00000000, g_loss: 2.25730228
Epoch: [25] Step: [  99/ 125] time: 5219.7903, d_loss: 0.00000000, g_loss: 2.02944708
Epoch: [25] Step: [ 100/ 125] time: 5226.7354, d_loss: 0.00000000, g_loss: 1.91246724
Epoch: [25] Step: [ 101/ 125] time: 5233.4827, d_loss: 0.00000000, g_loss: 1.74117899
Epoch: [25] Step: [ 102/ 125] time: 5240.6237, d_loss: 0.00000000, g_loss: 1.87102687
Epoch: [25] Step: [ 103/ 125] time: 5248.3722, d_loss: 0.00000000, g_loss: 1.44192076
Epoch: [25] Step: [ 104/ 125] time: 5255.3019, d_loss: 0.00399537, g_loss: 1.08331406
Epoch: [25] Step: [ 105/ 125] time: 5262.2165, d_loss: 0.00000000, g_loss: 3.03951144
Epoch: [25] Step: [ 106/ 125] time: 5269.4223, d_loss: 0.00253206, g_loss: 2.60401177
Epoch: [25] Step: [ 107/ 125] time: 5276.3348, d_loss: 0.00718620, g_loss: 3.07214642
Epoch: [25] Step: [ 108/ 125] time: 5283.4512, d_loss: 0.00000000, g_loss: 3.27679300
Epoch: [25] Step: [ 109/ 125] time: 5290.6659, d_loss: 0.00000000, g_loss: 3.39390349
Epoch: [25] Step: [ 110/ 125] time: 5297.6792, d_loss: 0.00000000, g_loss: 3.01768017
Epoch: [25] Step: [ 111/ 125] time: 5304.9795, d_loss: 0.00000000, g_loss: 2.66090727
Epoch: [25] Step: [ 112/ 125] time: 5311.9279, d_loss: 0.00000000, g_loss: 2.18295240
Epoch: [25] Step: [ 113/ 125] time: 5319.4933, d_loss: 0.00075375, g_loss: 2.36192012
Epoch: [25] Step: [ 114/ 125] time: 5327.1325, d_loss: 0.00000000, g_loss: 2.14189482
Epoch: [25] Step: [ 115/ 125] time: 5334.2971, d_loss: 0.00000000, g_loss: 2.42020464
Epoch: [25] Step: [ 116/ 125] time: 5341.5623, d_loss: 0.00000000, g_loss: 1.62586296
Epoch: [25] Step: [ 117/ 125] time: 5348.6541, d_loss: 0.00000000, g_loss: 1.84336042
Epoch: [25] Step: [ 118/ 125] time: 5356.2662, d_loss: 0.00000000, g_loss: 3.37202501
Epoch: [25] Step: [ 119/ 125] time: 5363.4088, d_loss: 0.00000000, g_loss: 3.25135684
Epoch: [25] Step: [ 120/ 125] time: 5370.3638, d_loss: 0.00000000, g_loss: 3.57463121
Epoch: [25] Step: [ 121/ 125] time: 5377.3409, d_loss: 0.00000000, g_loss: 2.22294760
Epoch: [25] Step: [ 122/ 125] time: 5384.8091, d_loss: 0.00000000, g_loss: 2.38778019
Epoch: [25] Step: [ 123/ 125] time: 5391.7035, d_loss: 0.00000000, g_loss: 1.70932698
Epoch: [25] Step: [ 124/ 125] time: 5398.7036, d_loss: 0.00000000, g_loss: 2.67735076
